14998,-0.491226387426449,0.719788040396452,-0.485864036399882,1.70000000000001,-0.7,0.689497370134153,-0.769085963823192,-0.079588593689039
14998,-0.584685252303683,0.632048892701649,-0.627705846248106,1.2,-0.9,0.635051795215977,-0.901116468795676,-0.266064673579698
14998,-0.576962877102377,0.655231936086215,-0.503350334644391,1.50000000000001,-0.8,0.702572999644187,-0.882198304414767,-0.17962530477058
14998,-0.45276307392592,0.665261165294439,-0.556427506858491,1.3,-0.8,0.660069672831501,-0.753396885778565,-0.0933272129470641
23625,-0.375352862411895,0.718251173256332,-0.563209138797592,1.4,-0.8,0.633561996429297,-0.653806984656153,-0.0202449882268555
23625,-0.355084233551147,0.777714625485499,-0.623768365566991,1.2,-0.9,0.577795579706374,-0.612247971310543,-0.0344523916041693
23625,-0.378096056571868,0.638504106897664,-0.514862313083889,1.3,-0.8,0.70168549660825,-0.691328184352143,0.0103573122561067
23625,-0.228375883128088,0.601101886426719,-0.521257540955159,1,-0.8,0.716409791096394,-0.561098179491039,0.155311611605355
24160,-0.427529003543786,0.778921545760856,-0.609315964206429,1.2,-0.9,0.585002196261154,-0.684294272252123,-0.0992920759909691
24160,-0.358686040108993,0.66448060720659,-0.542193946700945,1.2,-0.8,0.66985865784195,-0.65967300320605,0.0101856546359003
24160,-0.387750811292989,0.670984319235416,-0.507195414924926,1.2,-0.7,0.692394890058095,-0.685820370098624,0.00657451995947062
24160,-0.316532830707429,0.711140911009792,-0.532406927193134,1.2,-0.8,0.656890727140617,-0.597771045108577,0.0591196820320396
2530,-0.380181744826817,0.520714694564918,-0.480018406417199,1,-0.7,0.800738179406826,-0.764269234747012,0.0364689446598142
2530,-0.426315046777205,0.770053437084024,-0.508011001742138,1.3,-0.7,0.653414496545104,-0.686037282103293,-0.0326227855581886
2530,-0.408358213827767,0.917130029243917,-0.773939308979838,1.3,-0.899999999999999,0.47648978189869,-0.626429799778213,-0.149940017879523
2530,-0.384953809961568,0.738406152531215,-0.795863833416972,1.2,-0.899999999999999,0.522152917390538,-0.655807457800784,-0.133654540410246
29378,-0.763906202390861,0.748992930576578,-0.470204869341353,1.80000000000001,-0.7,0.692371726903193,-1.03093141963295,-0.338559692729757
29378,-0.440327041134884,0.742668203199855,-0.503346345426007,3.4,-0.899999999999999,0.666639984691446,-0.709626304437502,-0.0429863197460554
31737,-0.394245073255068,0.713150674964048,-0.535093333464439,1.2,-0.8,0.654212213792625,-0.674690716821321,-0.0204785030286957
31737,-0.513435331400452,0.865653838004385,-0.523314561255891,1.49999999999999,-0.8,0.613218548362344,-0.744474565814367,-0.131256017452022
31737,-0.47248042156446,0.83717093765417,-0.536463321051252,1.4,-0.8,0.611711904109715,-0.711380257911406,-0.0996683538016904
31737,-0.495655773635366,0.738092304072787,-0.485001207555971,1.3,-0.7,0.683338926370004,-0.766624592706371,-0.0832856663363664
38337,-0.690032335048682,1.19273082848244,-0.55773564848459,2,-0.8,0.526275248719576,-0.857714761983574,-0.331439513263998
38337,-0.538827685051099,0.999106887074463,-0.537748392485998,2.2,-0.8,0.572099931246146,-0.739006467308952,-0.166906536062806
39043,-0.451249455322065,0.859855740003319,-0.537069797150064,1.79999999999999,-0.8,0.60498823301041,-0.683846611676721,-0.0788583786663109
39043,-0.423263587069086,0.804880541044126,-0.564121591295517,1.4,-0.7,0.603017575188796,-0.671747666135715,-0.0687300909469188
39043,-0.483786783371195,0.828594270417635,-0.504295146235838,1.6,-0.7,0.637965805103927,-0.725159439616083,-0.0871936345121562
39043,-0.336292641534257,0.585467380050805,-0.530911309398533,1,-0.8,0.718318172582125,-0.677900059496031,0.0404181130860938
39403,-0.340918042210868,0.64734669053903,-0.585436871196221,1.1,-0.9,0.650578680353,-0.64987150242469,0.000707177928309439
39403,-0.412320526158258,0.705444178583078,-0.588602180377985,1.3,-0.8,0.623297392818297,-0.695829847054081,-0.072532454235784
39403,-0.339456730852483,0.538869847053442,-0.49274464161395,1.1,-0.8,0.777036886458616,-0.710603866090438,0.0664330203681782
39403,-0.30740955623692,0.634673463633901,-0.547960385540175,1.3,-0.8,0.680112564073783,-0.622532231848526,0.0575803322252571
39456,-0.530450904188067,0.573079417534176,-0.540142423829305,1.1,-0.899999999999999,0.719264481264085,-0.87944267370677,-0.160178192442685
39456,-0.430940334004741,0.627681854097299,-0.632749208897259,1.1,-0.8,0.634713753230979,-0.749573091498791,-0.114859338267812
39456,-0.425279410764038,0.529179327304372,-0.464666167018965,1,-0.8,0.80836024505562,-0.803223124133938,0.00513712092168141
40058,-0.488398439920229,0.677038069870419,-0.550315303816779,1.2,-0.8,0.658832381102601,-0.78380280327941,-0.124970422176809
40058,-0.410665458242257,0.7406442749203,-0.543482889341688,1.2,-0.8,0.638032032366874,-0.680700624613484,-0.0426685922466103
40058,-0.485218856711673,0.910489782612881,-0.519612153618361,1.8,-0.8,0.604564460084005,-0.704880849431733,-0.100316389347728
40058,-0.310868657523005,0.676340602325737,-0.561985023946437,1.3,-0.8,0.651590364878568,-0.606577652831373,0.0450127120471952
40798,-0.446285968256398,0.670652629549795,-0.574647758664092,1.2,-0.8,0.646256270906033,-0.744502945552467,-0.0982466746464336
40798,-0.408659266390151,0.61143931479117,-0.636527059556733,1.1,-0.899999999999999,0.641302080303302,-0.735756322732214,-0.0944542424289121
40798,-0.45680936054221,0.941509053881611,-0.688238937894748,1.4,-0.8,0.503021687523367,-0.669234295996042,-0.166212608472675
40798,-0.31919712770986,0.588733862202864,-0.543821132688994,1.1,-0.8,0.707480052695652,-0.658909199394782,0.0485708533008702
43852,-0.576427845755851,0.674797416454904,-0.5154703877407,1.2,-0.8,0.684380378355569,-0.872813094310468,-0.1884327159549
43852,-0.522418787503095,0.612327329868405,-0.467341974604516,1.5,-0.8,0.754574834556197,-0.849041478087528,-0.0944666435313316
43852,-0.504174189241758,0.686725517047773,-0.483159829139652,1.49999999999999,-0.8,0.70517887343927,-0.795411364845482,-0.0902324914062121
43852,-0.435097221016982,0.785047338917518,-0.581530428897106,1.5,-0.8,0.598681801218906,-0.689858927840643,-0.0911771266217369
46532,-0.447453080062729,0.682374791305081,-0.550497890035381,1.3,-0.8,0.65640154076118,-0.740547142956653,-0.0841456021954729
49558,-0.484409014530065,0.645315257328436,-0.762605228203719,1.2,-0.8,0.572184925643596,-0.794335051035055,-0.222150125391459
49558,-0.400740587738211,0.551165078764291,-0.498678085052846,1.1,-0.8,0.763928027227339,-0.763608279661653,0.000319747565686104
49561,-0.31303238569217,0.628821902939585,-0.527714085728347,1,-0.8,0.697048184158857,-0.631087464666122,0.0659607194927355
49561,-0.308474146540759,0.624381050402763,-0.506753637265244,1,-0.8,0.714986312508607,-0.628791362880025,0.0861949496285815
49561,-0.431085548643734,0.814642401743672,-0.54415917492868,1.4,-0.8,0.613046010507164,-0.676592042747058,-0.0635460322398933
49561,-0.333895031599098,0.668329488268079,-0.638405107832864,1.1,-0.8,0.612534293458272,-0.633148623593495,-0.020614330135223
49562,-0.3932171692634,0.842637476990747,-0.7363127642393,1.5,-0.899999999999999,0.508973697430313,-0.630567163135315,-0.121593465705002
49562,-0.384250504845983,0.677057578772273,-0.511445443675254,1.3,-0.8,0.686444403161437,-0.679646356351945,0.00679804680949196
49562,-0.426620214832277,0.640565671752674,-0.500118565285495,1.2,-0.8,0.712129207261388,-0.738844251835029,-0.0267150445736418
49562,-0.427475283599118,0.758786783137588,-0.532220901350493,1.3,-0.8,0.639362468978478,-0.691053938953392,-0.0516914699749134
49568,-0.404518440866312,0.577482606410968,-0.613075932478727,0.9,-0.899999999999999,0.672554641999076,-0.7508492182433,-0.0782945762442244
49568,-0.341312137191688,0.693535915889267,-0.54062052035569,1.1,-0.8,0.658322540464528,-0.629689415740494,0.0286331247240344
49568,-0.408415955932805,0.699779854060002,-0.533505281071491,1.2,-0.8,0.660683307680609,-0.694220125400724,-0.0335368177201143
49568,-0.290746113014662,0.617336816582792,-0.54366303782713,1.1,-0.8,0.691847180438498,-0.614718367102925,0.0771288133355725
49577,-0.325687064479138,0.669613700987267,-0.536412422467872,1.1,-0.8,0.671527113931288,-0.624366735616576,0.0471603783147117
49577,-0.352463454040732,0.682658160577505,-0.668617492051136,1.1,-0.9,0.592097090405538,-0.645435854503662,-0.0533387640981242
49577,-0.347846332372001,0.593162023704982,-0.564893682280036,1,-0.8,0.691224925838125,-0.685022334892812,0.0062025909453136
49577,-0.314235077524449,0.806260999760199,-0.600092817559766,1.2,-0.799999999999999,0.581340407209896,-0.562293708736283,0.0190466984736136
